,precision,recall,f1-score,support
315,0.3188405797101449,1.0,0.4835164835164835,44.0
316,0.5,0.06372549019607843,0.11304347826086956,204.0
317,0.9418316831683168,0.9819354838709677,0.9614655716993051,1550.0
318,0.9004714510214772,0.9884991374353076,0.9424342105263158,1739.0
319,0.9991863303498779,0.990722065348931,0.9949361960704881,2479.0
320,0.996969696969697,0.9857677902621723,0.9913370998116761,2670.0
321,0.9608323133414932,0.9715346534653465,0.9661538461538461,1616.0
322,1.0,0.9444444444444444,0.9714285714285714,54.0
323,0.9738903394255874,0.9828722002635046,0.9783606557377049,759.0
324,0.9906291834002677,0.9788359788359788,0.9846972721224219,756.0
325,1.0,1.0,1.0,96.0
326,1.0,0.9642857142857143,0.9818181818181818,28.0
327,0.717391304347826,0.025902668759811617,0.05,1274.0
328,0.7587939698492462,0.14422158548233047,0.24237560192616373,1047.0
329,0.5576923076923077,0.030020703933747412,0.05697445972495088,966.0
330,0.13793103448275862,0.023391812865497075,0.04,171.0
331,1.0,0.00411522633744856,0.00819672131147541,243.0
332,0.875,0.03333333333333333,0.06422018348623854,210.0
333,1.0,0.002070393374741201,0.004132231404958678,483.0
334,0.5789473684210527,0.2894736842105263,0.38596491228070173,152.0
335,0.7176470588235294,0.13863636363636364,0.23238095238095238,440.0
336,0.576271186440678,0.10445468509984639,0.17685305591677503,651.0
337,0.9508519003931848,0.9850644942294636,0.9676558852950984,1473.0
338,0.9835164835164835,0.9835164835164835,0.9835164835164835,546.0
339,0.9652777777777778,0.9928571428571429,0.9788732394366197,420.0
340,0.9787234042553191,0.9292929292929293,0.9533678756476683,99.0
341,0.9914040114613181,0.9857549857549858,0.9885714285714285,351.0
342,0.9827586206896551,0.95,0.9661016949152542,60.0
343,0.9743589743589743,0.9047619047619048,0.9382716049382716,42.0
344,0.8872832369942196,0.9777070063694268,0.9303030303030303,1570.0
345,0.9723756906077348,0.9565217391304348,0.9643835616438357,184.0
346,0.5622352229170869,0.9882978723404255,0.7167288157387167,2820.0
347,0.8186606471030851,0.4742807323452485,0.6006072315760419,2294.0
348,0.9662921348314607,0.979296066252588,0.9727506426735218,966.0
349,0.9921363040629095,0.9856770833333334,0.9888961463096015,768.0
350,0.8925992779783394,0.7744714173844949,0.8293501048218029,1277.0
351,0.8,0.09302325581395349,0.16666666666666666,43.0
352,0.788235294117647,0.5200517464424321,0.6266562743569758,773.0
353,0.8894536213468869,0.9762900976290098,0.9308510638297872,2151.0
354,1.0,0.9482758620689655,0.9734513274336283,58.0
355,0.7083926031294452,0.9707602339181286,0.819078947368421,1026.0
356,0.7536231884057971,0.7114427860696517,0.7319257837492003,804.0
357,0.782608695652174,0.9642857142857143,0.864,56.0
358,0.6239749155812832,0.8787364130434783,0.7297602256699577,2944.0
359,0.984452296819788,0.9879432624113476,0.9861946902654867,1410.0
360,0.5642501962836953,0.8132780082987552,0.6662546353522868,2651.0
361,0.7354596622889306,0.9126891734575088,0.8145454545454546,1718.0
362,0.861186781949544,0.7804851867754401,0.8188524128610846,9316.0
363,0.8111624003357113,0.8689593167003821,0.8390667390124796,4449.0
364,0.0,0.0,0.0,10.0
365,0.8283772302463891,0.9808853118712274,0.8982035928143712,994.0
366,0.9142857142857143,0.9922480620155039,0.9516728624535316,258.0
367,0.966078697421981,0.99302649930265,0.9793672627235214,717.0
368,0.9186046511627907,0.9753086419753086,0.9461077844311377,81.0
369,0.8656099241902137,0.9866457187745483,0.922173274596182,1273.0
370,0.9655172413793104,0.9767441860465116,0.9710982658959537,258.0
371,0.9917355371900827,0.9375,0.963855421686747,128.0
372,0.9649595687331537,0.9737080689029919,0.9693140794223827,1103.0
373,0.6622103386809269,0.9886892880904857,0.7931678676274353,1503.0
374,0.29411764705882354,0.006016847172081829,0.01179245283018868,831.0
375,1.0,1.0,1.0,1.0
376,1.0,0.9444444444444444,0.9714285714285714,18.0
377,0.0,0.0,0.0,1.0
378,1.0,1.0,1.0,4.0
379,0.0,0.0,0.0,1.0
380,1.0,0.75,0.8571428571428571,4.0
381,0.0,0.0,0.0,11.0
382,0.0,0.0,0.0,1.0
383,1.0,1.0,1.0,2.0
384,0.8,0.8,0.8,5.0
385,0.9166666666666666,0.7333333333333333,0.8148148148148148,15.0
386,1.0,0.7142857142857143,0.8333333333333334,7.0
387,0.8421052631578947,1.0,0.9142857142857143,16.0
388,1.0,0.9878665318503539,0.9938962360122076,989.0
389,0.9964476021314387,0.9929203539823008,0.9946808510638298,1130.0
390,0.993485342019544,0.9902597402597403,0.991869918699187,1540.0
391,0.9831081081081081,0.9965753424657534,0.9897959183673469,292.0
392,1.0,0.9809523809523809,0.9903846153846154,105.0
393,0.0,0.0,0.0,73.0
394,0.9768270944741533,0.9873873873873874,0.982078853046595,555.0
395,0.9911699779249448,0.9868131868131869,0.9889867841409692,455.0
396,1.0,0.98805256869773,0.9939903846153846,837.0
397,0.9784232365145228,0.9974619289340102,0.9878508588186008,1182.0
398,1.0,1.0,1.0,5.0
399,0.9869646182495344,0.993439550140581,0.9901914992993928,1067.0
400,1.0,0.02531645569620253,0.04938271604938271,158.0
401,0.0,0.0,0.0,67.0
402,1.0,0.022222222222222223,0.043478260869565216,90.0
403,1.0,1.0,1.0,2.0
404,0.0,0.0,0.0,82.0
405,0.0,0.0,0.0,4.0
406,0.8469387755102041,0.9880952380952381,0.9120879120879121,84.0
407,0.9835164835164835,0.9835164835164835,0.9835164835164835,182.0
408,1.0,0.05128205128205128,0.0975609756097561,39.0
409,0.95,0.9047619047619048,0.926829268292683,21.0
410,0.9795918367346939,0.9876543209876543,0.9836065573770492,243.0
411,1.0,1.0,1.0,12.0
412,0.875,0.9655172413793104,0.9180327868852459,29.0
413,1.0,0.9230769230769231,0.96,13.0
414,0.0,0.0,0.0,1.0
415,0.6885245901639344,0.9545454545454546,0.8,44.0
416,0.934,0.9883597883597883,0.9604113110539846,945.0
417,1.0,0.9583333333333334,0.9787234042553191,24.0
418,0.9629629629629629,0.9629629629629629,0.9629629629629629,54.0
419,1.0,0.9583333333333334,0.9787234042553191,24.0
420,1.0,0.8333333333333334,0.9090909090909091,6.0
421,0.9985859728506787,0.9907407407407407,0.9946478873239437,3564.0
422,0.0,0.0,0.0,6.0
423,1.0,1.0,1.0,42.0
424,1.0,1.0,1.0,18.0
425,1.0,1.0,1.0,72.0
426,0.8421052631578947,0.8888888888888888,0.8648648648648649,72.0
427,0.9903846153846154,0.9626168224299065,0.976303317535545,107.0
428,1.0,0.5,0.6666666666666666,2.0
429,1.0,0.7777777777777778,0.875,9.0
430,1.0,0.8,0.8888888888888888,5.0
431,1.0,1.0,1.0,25.0
432,1.0,1.0,1.0,3.0
433,1.0,1.0,1.0,9.0
434,1.0,0.9333333333333333,0.9655172413793104,15.0
435,1.0,1.0,1.0,3.0
436,1.0,1.0,1.0,5.0
437,0.984251968503937,0.9765625,0.9803921568627451,128.0
438,1.0,1.0,1.0,3.0
439,1.0,1.0,1.0,1.0
440,0.984375,0.984375,0.984375,896.0
441,1.0,1.0,1.0,12.0
442,1.0,1.0,1.0,15.0
443,0.9097744360902256,0.983739837398374,0.9453125,123.0
444,1.0,1.0,1.0,1.0
445,1.0,1.0,1.0,12.0
446,0.9659863945578231,0.9726027397260274,0.9692832764505119,146.0
447,1.0,0.8,0.8888888888888888,5.0
448,1.0,1.0,1.0,3.0
449,1.0,0.3333333333333333,0.5,3.0
450,0.9716312056737588,0.7942028985507247,0.8740031897926634,345.0
451,0.9664179104477612,0.9909134385461502,0.9785123966942149,2091.0
452,1.0,0.9230769230769231,0.96,26.0
453,0.9712918660287081,1.0,0.9854368932038835,203.0
454,1.0,0.9904761904761905,0.9952153110047847,105.0
455,0.9425337396604266,0.9885844748858448,0.9650100289725875,2190.0
456,0.0,0.0,0.0,18.0
457,0.9728813559322034,0.9982608695652174,0.9854077253218884,575.0
458,0.8695652173913043,0.9876543209876543,0.9248554913294798,81.0
459,1.0,1.0,1.0,15.0
460,0.9930555555555556,0.9930555555555556,0.9930555555555556,144.0
461,0.9090909090909091,0.9523809523809523,0.9302325581395349,21.0
462,1.0,1.0,1.0,9.0
463,0.956989247311828,0.8476190476190476,0.898989898989899,105.0
464,0.9789325842696629,0.9886524822695035,0.9837685250529288,705.0
465,0.8837209302325582,1.0,0.9382716049382716,38.0
466,1.0,0.9859943977591037,0.9929478138222849,357.0
467,0.9899749373433584,0.9825870646766169,0.9862671660424469,402.0
468,1.0,0.9583333333333334,0.9787234042553191,72.0
469,1.0,1.0,1.0,60.0
470,1.0,1.0,1.0,6.0
471,0.9333333333333333,1.0,0.9655172413793104,42.0
472,0.8,1.0,0.8888888888888888,12.0
473,0.9302325581395349,0.9523809523809523,0.9411764705882353,42.0
474,0.989010989010989,0.9473684210526315,0.967741935483871,95.0
475,0.9770992366412213,0.9922480620155039,0.9846153846153847,129.0
476,1.0,0.9785714285714285,0.9891696750902527,140.0
477,1.0,0.9772727272727273,0.9885057471264368,44.0
478,0.75,1.0,0.8571428571428571,24.0
479,0.782608695652174,1.0,0.8780487804878049,36.0
480,1.0,0.9761904761904762,0.9879518072289156,84.0
481,0.9761904761904762,0.9761904761904762,0.9761904761904762,42.0
482,0.9885057471264368,0.9885057471264368,0.9885057471264368,87.0
483,1.0,1.0,1.0,24.0
484,0.9942196531791907,0.9717514124293786,0.9828571428571429,177.0
485,0.9913793103448276,1.0,0.9956709956709957,115.0
486,0.9433962264150944,1.0,0.970873786407767,50.0
487,0.9732620320855615,0.9837837837837838,0.978494623655914,185.0
488,1.0,0.99,0.9949748743718593,100.0
489,1.0,0.9875,0.9937106918238994,80.0
490,0.9991816693944353,0.9846774193548387,0.991876523151909,1240.0
491,0.8367346938775511,1.0,0.9111111111111111,41.0
492,0.9545454545454546,0.9333333333333333,0.9438202247191011,45.0
493,0.9425287356321839,0.9425287356321839,0.9425287356321839,87.0
494,1.0,0.875,0.9333333333333333,16.0
495,0.9563636363636364,0.9924528301886792,0.9740740740740741,265.0
496,0.9763779527559056,0.9393939393939394,0.9575289575289575,132.0
